filename,plate_text,x,y,w,h,legality,plate_type,notes
1844.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1845.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1846.jpg,,5,12,88,33,legal,common,auto_yolo;conf=0.0333;auto_rule=color=green;ratio=2.67
1847.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1848.jpg,,1,12,84,31,legal,common,auto_yolo;conf=0.1905;auto_rule=color=green;ratio=2.71
1849.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1850.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1851.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1852.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1853.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1854.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1855.jpg,,0,17,85,31,legal,common,auto_yolo;conf=0.1417;auto_rule=color=green;ratio=2.74
1856.jpg,,45,3,79,33,illegal,illegal,auto_yolo;conf=0.0191;auto_rule=very_low_conf
1857.jpg,,12,12,83,29,legal,common,auto_yolo;conf=0.3180;auto_rule=color=green;ratio=2.86
1858.jpg,,32,3,79,39,illegal,illegal,auto_yolo;conf=0.0118;auto_rule=very_low_conf
1859.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1860.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1861.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1862.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1863.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1864.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1865.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1866.jpg,,0,7,88,36,legal,common,auto_yolo;conf=0.1895;auto_rule=color=green;ratio=2.44
1867.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1868.jpg,,73,0,55,32,legal,special,auto_yolo;conf=0.0238;auto_rule=color=blue;ratio=1.72
1869.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1870.jpg,,10,12,89,29,legal,common,auto_yolo;conf=0.5522;auto_rule=color=green;ratio=3.07
1871.jpg,,6,14,81,29,legal,common,auto_yolo;conf=0.0772;auto_rule=color=green;ratio=2.79
1872.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1873.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1874.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1875.jpg,,21,14,87,31,illegal,illegal,auto_yolo;conf=0.0141;auto_rule=very_low_conf
1876.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1877.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1878.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1879.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1880.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1881.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1882.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1883.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1884.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1885.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1886.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1887.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1888.jpg,,13,12,83,29,legal,common,auto_yolo;conf=0.3918;auto_rule=color=green;ratio=2.86
1889.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1890.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1891.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1892.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1893.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1894.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1895.jpg,,0,40,38,8,legal,common,auto_yolo;conf=0.0527;auto_rule=color=green;ratio=4.75
1896.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1897.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1898.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1899.jpg,,11,8,87,33,legal,common,auto_yolo;conf=0.5478;auto_rule=color=green;ratio=2.64
1900.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1901.jpg,,8,8,87,34,legal,common,auto_yolo;conf=0.1277;auto_rule=color=green;ratio=2.56
1902.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1903.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1904.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1905.jpg,,0,12,82,30,illegal,illegal,auto_yolo;conf=0.0138;auto_rule=very_low_conf
1906.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1907.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1908.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1909.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1910.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1911.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1912.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1913.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1914.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1915.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1916.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1917.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1918.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1919.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1920.jpg,,31,12,87,27,illegal,illegal,auto_yolo;conf=0.0147;auto_rule=very_low_conf
1921.jpg,,14,7,86,32,legal,common,auto_yolo;conf=0.3565;auto_rule=color=green;ratio=2.69
1922.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1923.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1924.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1925.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1926.jpg,,34,2,87,40,illegal,illegal,auto_yolo;conf=0.0105;auto_rule=very_low_conf
1927.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1928.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1929.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1930.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1931.jpg,,8,13,86,28,legal,common,auto_yolo;conf=0.3648;auto_rule=color=green;ratio=3.07
1932.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1933.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1934.jpg,,0,11,71,35,illegal,illegal,auto_yolo;conf=0.0140;auto_rule=very_low_conf
1935.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1936.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1937.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1938.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1939.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1940.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1941.jpg,,74,7,54,38,illegal,illegal,auto_yolo;conf=0.0129;auto_rule=very_low_conf
1942.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1943.jpg,,5,7,88,37,legal,common,auto_yolo;conf=0.1828;auto_rule=color=green;ratio=2.38
1944.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1945.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1946.jpg,,36,3,84,40,illegal,illegal,auto_yolo;conf=0.0198;auto_rule=very_low_conf
1947.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1948.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1949.jpg,,35,11,85,30,illegal,illegal,auto_yolo;conf=0.0194;auto_rule=very_low_conf
1950.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1951.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1952.jpg,,15,5,84,31,legal,common,auto_yolo;conf=0.3716;auto_rule=color=green;ratio=2.71
1953.jpg,,5,12,86,29,legal,common,auto_yolo;conf=0.1040;auto_rule=color=green;ratio=2.97
1954.jpg,,4,7,87,37,legal,common,auto_yolo;conf=0.0831;auto_rule=color=green;ratio=2.35
1955.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1956.jpg,,48,2,77,40,illegal,illegal,auto_yolo;conf=0.0158;auto_rule=very_low_conf
1957.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1958.jpg,,10,7,84,35,legal,common,auto_yolo;conf=0.1898;auto_rule=color=green;ratio=2.40
1959.jpg,,1,13,87,31,legal,common,auto_yolo;conf=0.1658;auto_rule=color=green;ratio=2.81
1960.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1961.jpg,,34,7,89,36,illegal,illegal,auto_yolo;conf=0.0103;auto_rule=very_low_conf
1962.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1963.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1964.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1965.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1966.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1967.jpg,,6,7,87,37,legal,common,auto_yolo;conf=0.1421;auto_rule=color=green;ratio=2.35
1968.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1969.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1970.jpg,,11,12,84,27,legal,common,auto_yolo;conf=0.1425;auto_rule=color=green;ratio=3.11
1971.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1972.jpg,,37,6,83,33,legal,common,auto_yolo;conf=0.1140;auto_rule=color=blue;ratio=2.52
1973.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1974.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1975.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1976.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1977.jpg,,2,14,86,27,legal,common,auto_yolo;conf=0.0947;auto_rule=color=green;ratio=3.19
1978.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1979.jpg,,6,6,87,38,legal,common,auto_yolo;conf=0.1248;auto_rule=color=green;ratio=2.29
1980.jpg,,12,15,82,26,legal,common,auto_yolo;conf=0.1267;auto_rule=color=green;ratio=3.15
1981.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1982.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1983.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1984.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1985.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1986.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1987.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1988.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1989.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1990.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1991.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1992.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1993.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1994.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1995.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1996.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1997.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1998.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
1999.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2000.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2001.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2002.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2003.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2004.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2005.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2006.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2007.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2008.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2009.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2010.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2011.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2012.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2013.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2014.jpg,,42,6,84,38,legal,special,auto_yolo;conf=0.1119;auto_rule=color=yellow;ratio=2.21
2015.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2016.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2017.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2018.jpg,,7,2,85,40,illegal,illegal,auto_yolo;conf=0.0135;auto_rule=very_low_conf
2019.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2020.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2021.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2022.jpg,,3,13,63,27,legal,common,auto_yolo;conf=0.0885;auto_rule=color=green;ratio=2.33
2023.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2024.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2025.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2026.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2027.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2028.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2029.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2030.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2031.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2032.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2033.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2034.jpg,,0,7,78,39,illegal,illegal,auto_yolo;conf=0.0135;auto_rule=very_low_conf
2035.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2036.jpg,,9,12,83,30,legal,common,auto_yolo;conf=0.2543;auto_rule=color=green;ratio=2.77
2037.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2038.jpg,,5,19,89,29,illegal,illegal,auto_yolo;conf=0.0102;auto_rule=very_low_conf
2039.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2040.jpg,,9,6,85,33,legal,common,auto_yolo;conf=0.3393;auto_rule=color=green;ratio=2.58
2041.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2042.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2043.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2044.jpg,,12,8,83,32,legal,common,auto_yolo;conf=0.3826;auto_rule=color=green;ratio=2.59
2045.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2046.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2047.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2048.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2049.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2050.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2051.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2052.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2053.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2054.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2055.jpg,,35,12,86,30,legal,common,auto_yolo;conf=0.0763;auto_rule=color=green;ratio=2.87
2056.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2057.jpg,,55,2,73,34,illegal,illegal,auto_yolo;conf=0.0148;auto_rule=very_low_conf
2058.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2059.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2060.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2061.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2062.jpg,,1,12,87,32,legal,common,auto_yolo;conf=0.0435;auto_rule=color=green;ratio=2.72
2063.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2064.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2065.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2066.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2067.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2068.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2069.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2070.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2071.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2072.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2073.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2074.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2075.jpg,,0,17,85,30,legal,common,auto_yolo;conf=0.0686;auto_rule=color=green;ratio=2.83
2076.jpg,,4,15,84,30,legal,common,auto_yolo;conf=0.2286;auto_rule=color=green;ratio=2.80
2077.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2078.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2079.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2080.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2081.jpg,,10,9,87,31,legal,special,auto_yolo;conf=0.0599;auto_rule=color=yellow;ratio=2.81
2082.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2083.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2084.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2085.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2086.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2087.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2088.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2089.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2090.jpg,,4,6,86,38,legal,common,auto_yolo;conf=0.0345;auto_rule=color=green;ratio=2.26
2091.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2092.jpg,,37,14,83,25,illegal,illegal,auto_yolo;conf=0.0135;auto_rule=very_low_conf
2093.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2094.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2095.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2096.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2097.jpg,,7,7,87,35,legal,common,auto_yolo;conf=0.2435;auto_rule=color=green;ratio=2.49
2098.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2099.jpg,,8,7,86,36,legal,common,auto_yolo;conf=0.1316;auto_rule=color=green;ratio=2.39
2100.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2101.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2102.jpg,,35,11,87,34,illegal,illegal,auto_yolo;conf=0.0165;auto_rule=very_low_conf
2103.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2104.jpg,,6,7,87,36,legal,common,auto_yolo;conf=0.1209;auto_rule=color=green;ratio=2.42
2105.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2106.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2107.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2108.jpg,,38,13,75,26,legal,common,auto_yolo;conf=0.3764;auto_rule=color=green;ratio=2.88
2109.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2110.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2111.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2112.jpg,,0,13,82,31,legal,common,auto_yolo;conf=0.1255;auto_rule=color=green;ratio=2.65
2113.jpg,,22,16,85,27,legal,common,auto_yolo;conf=0.0452;auto_rule=color=green;ratio=3.15
2114.jpg,,7,16,80,29,legal,common,auto_yolo;conf=0.0441;auto_rule=color=green;ratio=2.76
2115.jpg,,35,4,89,36,legal,common,auto_yolo;conf=0.0603;auto_rule=color=green;ratio=2.47
2116.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2117.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2118.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2119.jpg,,3,15,83,27,legal,common,auto_yolo;conf=0.1209;auto_rule=color=green;ratio=3.07
2120.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2121.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2122.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2123.jpg,,5,7,90,36,legal,common,auto_yolo;conf=0.1190;auto_rule=color=green;ratio=2.50
2124.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2125.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
2126.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
